Address,Zipcode,Date Sold,Sold Price,Bed,Bath,Square foot,SFR,Lot Size,Age of Building
3023 Everglade Ave,93619,pr-20,515000,4,2.0,2526,True,"8,542",15
2772 Sussex Ave,93611,pr-20,-1,4,2.0,2119,True,"10,230",18
1112 Oxford Ave,93612,pr-20,265000,4,1.75,1342,True,"6,599",60
365 W Goshen Ave,93611,pr-20,465000,4,3.0,2152,True,"9,147",25
3885 Griffith Ave,93619,pr-20,336000,4,1.0,-1,True,"3,049",2
12473 N Via Tuscania Ave,93619,pr-20,1400000,5,4.0,4254,True,0.47 a,4
1571 Portals Ave,93611,pr-20,258000,3,2.0,1328,True,"6,969",44
3093 Hanson Ave,93611,pr-20,450000,4,3.0,2876,True,"8,398",14
235 Pico Ave,93612,pr-20,216000,3,1.75,960,True,"6,499",60
342 N Raphael Ln,93611,pr-20,235000,3,2.0,1472,True,"1,393",10
321 W Paul Ave,93612,pr-20,375000,4,2.5,2820,True,"9,748",29
2221 Jordan Ave,93611,pr-20,490000,4,3.0,2708,True,"7,500",11
2602 Blackwood Ave,93619,pr-20,415000,5,3.0,2848,True,"7,919",14
2228 Ezie Ave,93611,pr-20,282000,3,2.0,1271,True,"6,499",43
1827 N Locan Ave,93619,pr-20,567500,3,2.75,3161,True,2.39 a,41
9384 N Fowler Ave,93619,pr-20,615000,4,2.0,2848,True,2.30 a,43
1645 Shirley Ave,93611,pr-20,275000,3,1.75,1453,True,"9,365",47
1832 N Seville Ln,93619,pr-20,290000,2,2.0,1271,True,"3,267",16
2966 Terry Ave,93612,pr-20,275000,3,1.75,1520,True,"7,840",37
2967 Armstrong Ave,93611,pr-20,330000,3,2.0,1830,True,0.54 a,56
594 Loyola Ave,93619,pr-20,445000,4,2.0,2290,True,"8,712",16
4055 Griffith Ave,93619,Mar-20,473000,4,4.0,2880,True,"6,708",0
2209 Whiteash Ave,93619,Mar-20,360000,3,2.0,2030,True,"7,819",13
56 W Siena Ln,93619,Mar-20,300000,3,2.5,1546,True,"3,036",17
1817 Polson Ave,93611,Mar-20,321500,3,2.0,1786,True,-1,2021
5818 E Province Ave,93619,Mar-20,1300000,4,4.0,3950,True,2.00 a,23
109 W Ashcroft Ave,93612,Mar-20,255000,3,2.0,1144,True,"6,534",48
2948 Villa Ave,93612,Mar-20,295000,3,2.0,1453,True,"6,615",48
761 W Sierra Ave,93612,Mar-20,290000,3,2.0,1364,True,0.37 a,49
3401 Wrenwood Ave,93619,Mar-20,500500,5,4.0,3243,True,"10,062",0
4859 N Windward Way,93619,Mar-20,395000,3,1.75,1497,True,"7,487",18
3117 Portland Ave,93619,Mar-20,555000,4,2.75,2496,True,0.32 a,5
3207 Jasmine Ave,93611,Mar-20,380000,4,2.0,2363,True,0.26 a,29
8500 E Shaw Ave,93619,Mar-20,-1,4,3.0,3348,True,2.67 a,49
9207 N Burgan Ave,93619,Mar-20,1125000,6,5.0,5054,True,2.00 a,16
10889 E Swift Ave,93619,Mar-20,370000,4,3.0,2225,True,"7,320",6
2302 Celeste Ave,93611,Mar-20,360000,4,3.0,2048,True,"9,448",28
1692 Houston Ave,93611,Mar-20,489000,4,4.0,2510,True,"9,583",18
1646 Barstow Ave,93611,Mar-20,250000,4,2.0,1578,True,"7,580",45
1176 N Cherry Ln,93611,Mar-20,525000,4,3.0,2600,True,0.28 a,20
476 W Alamos Ave #1,93612,Mar-20,117000,2,1.0,800,True,740,49
5774 E Sussex Way,93727,Mar-20,255000,3,1.75,1224,True,"8,084",58
10350 Mendocino Ave,93619,Mar-20,780000,4,2.5,3039,True,19.45 a,23
496 W Alamos Ave #4,93612,Mar-20,82000,2,1.0,840,True,784,49
129 W Indianapolis Ave,93612,Mar-20,250000,3,1.5,1268,True,"6,677",48
1656 Barstow Ave,93611,Mar-20,255000,3,2.0,1268,True,"7,318",45
1587 Bright Pl,93619,Mar-20,280000,3,3.0,1413,True,"2,051",1
3073 Shirley Ave,93611,Mar-20,250000,3,2.0,1446,True,"7,300",36
3645 Bellaire Ave,93619,Mar-20,366000,3,2.75,1833,True,"6,403",4
3452 La Solana Ave,93619,Mar-20,-1,4,2.25,1870,True,"4,486",5
1333 Johnson Ln,93619,Mar-20,345000,4,3.0,1797,True,"4,508",4
1254 Royalty Way,93619,Mar-20,280000,3,2.5,1413,True,"2,339",5
1279 Aristocracy Way,93619,Mar-20,295000,3,3.0,1648,True,"2,178",5
1426 Beverly Cir,93611,Mar-20,265000,3,2.0,1427,True,"5,850",45
2747 Twain Ave,93611,Mar-20,350000,4,2.0,2354,True,"8,511",17
12695 Cumorah Dr,93619,Mar-20,610000,4,2.0,2653,True,2.87 a,53
1976 N Joshua Ave,93619,Mar-20,362500,4,2.0,1634,True,"6,181",18
1794 Ashcroft Ave,93611,Mar-20,340000,5,2.75,2365,True,"7,548",35
25187 Auberry Rd,93619,Mar-20,-1,3,2.25,1751,True,3.18 a,46
683 W Pico Ave,93612,Mar-20,227000,3,1.75,1146,True,"6,551",51
195 Villa Ave,93612,Mar-20,345000,3,2.0,1596,True,-1,2021
4070 Saginaw Ave,93619,Mar-20,347000,3,2.0,1598,True,"6,359",0
4070 Saginaw Ave,93619,Mar-20,347000,3,2.0,1598,True,"6,359",0
2644 Burlingame Ave,93611,Mar-20,345500,4,3.0,2247,True,"7,261",26
16204 Deer Path Ln,93619,Mar-20,897000,3,3.0,3036,True,20.02 a,31
3460 Griffith Ave,93619,Mar-20,333500,3,2.0,1870,True,"4,499",5
3549 Integrity Way,93619,Mar-20,272000,3,2.5,1413,True,-1,2021
282 Oxford Ave,93612,Mar-20,125000,2,1.0,864,True,"7,318",67
12361 N Via Villa Rosa Ave,93619,Mar-20,1080000,4,3.0,3341,True,0.40 a,18
1725 Holly Ave,93611,Mar-20,307000,4,2.0,1528,True,"7,840",34
406 Oxford Ave,93612,Mar-20,510000,3,2.0,2848,True,0.26 a,88
25 Pico Ave,93612,Mar-20,241000,4,2.0,1764,True,"6,298",59
1151 Holly Ave,93611,Mar-20,355000,3,2.0,1676,True,0.34 a,33
2638 Ashcroft Ave,93611,Mar-20,386000,4,2.0,2046,True,"8,001",16
1333 Pierce Dr,93612,Mar-20,280000,3,2.0,1629,True,"7,701",43
550 W Alluvial Ave,93611,Mar-20,310000,3,2.0,1762,True,"8,054",30
2924 E El Paso Ave,93720,Mar-20,320000,3,1.75,1507,True,"6,481",15
1636 Renn Ave,93611,Mar-20,270000,3,2.0,1453,True,15.91 a,47
923 Burlingame Ave,93612,Mar-20,85000,3,2.0,1428,True,"6,899",30
364 W Chennault Ave,93611,Mar-20,337000,3,2.0,1740,True,"5,998",23
3570 Taylor Ln,93619,Mar-20,339000,4,2.5,1797,True,"4,996",4
1645 Fowler Ave,93611,Mar-20,270000,5,2.0,1938,True,"7,435",47
2956 Bliss Ave,93611,Mar-20,406000,4,3.0,2705,True,"8,851",20
1435 Miami Ave,93611,Mar-20,-1,3,2.0,1268,True,"6,647",45
107 W National Ave,93612,Mar-20,250000,3,2.0,1268,True,"6,534",48
642 W Stuart Ave,93612,Mar-20,200000,2,2.0,1320,True,"2,238",38
1123 Lester Ave,93619,Mar-20,435500,3,2.0,2251,True,"8,712",15
351 Lester Ave,93619,Mar-20,589000,3,3.0,2550,True,"10,402",14
1408 Minarets Ave,93611,Mar-20,286000,2,2.0,1150,True,"8,293",26
13893 E Teague Ave,93619,Mar-20,542000,4,3.0,2242,True,19.77 a,45
3044 Adler Ave,93612,Mar-20,204500,4,2.0,1653,True,"5,998",43
1964 N Perry Ave,93619,Mar-20,430000,4,3.0,2945,True,"6,834",12
3555 Integrity Way,93619,Mar-20,259000,3,3.0,1212,True,"2,051",4
4199 N Quail Xing,93619,Mar-20,510000,5,4.0,3753,True,"10,201",6
1725 Burgan Ave,93611,Mar-20,290000,3,2.0,1453,True,"8,799",46
861 Minarets Ave,93611,Mar-20,340000,3,2.0,1943,True,"8,276",28
12592 Auberry Rd,93619,Mar-20,765000,4,3.0,2444,True,2.88 a,42
2223 Sylmar Ave #1,93612,Mar-20,-1,2,1.0,810,True,740,49
2213 Hanson Ave,93611,Mar-20,295000,3,2.0,1564,True,"5,662",20
1174 N Orangewood Ave,93611,Mar-20,695000,5,3.5,3893,True,"10,149",17
963 Rosebrook Dr,93612,Mar-20,212000,3,1.0,912,True,"5,898",64
77 N Pollasky Ave,93612,Mar-20,85000,3,1.0,990,True,"5,967",65
3876 Bellaire Ave,93619,Mar-20,336000,3,2.0,1702,True,"3,550",4
2722 Poe Ave,93611,Mar-20,545000,5,3.0,3863,True,0.31 a,16
1345 Robinson Ave,93612,Mar-20,-1,3,2.0,1389,True,"6,490",34
1136 Carmelita Ave,93619,Mar-20,419000,4,4.0,2400,True,"4,950",0
3076 Portals Ave,93619,Mar-20,495000,5,4.0,3331,True,"8,822",6
2582 Bellaire Way,93611,Mar-20,419891,4,3.25,2600,True,"10,193",23
422 Whittier Ave,93611,Mar-20,260000,3,2.0,1373,True,"7,801",43
2288 Sunnyside Ave,93611,Mar-20,297000,4,2.0,1628,True,"7,344",42
2793 Quincy Ave,93619,Mar-20,568000,5,3.0,3150,True,"10,624",16
1891 Escalon Ave,93611,Mar-20,327500,4,2.0,1874,True,"7,405",43
588 W Mitchell Ave,93612,Mar-20,248000,3,1.75,1398,True,"6,359",60
1541 Herring Ln,93619,Mar-20,330000,3,2.0,1559,True,-1,2021
3223 Monviso Ln,93619,Mar-20,280000,2,2.5,1470,True,"2,304",7
2667 Austin Ave,93611,Mar-20,410000,4,3.0,2616,True,"9,230",19
2820 Claremont Ave,93611,Mar-20,323000,3,2.0,1554,True,0.26 a,40
1958 Swift Ave,93611,Mar-20,357500,3,1.75,1622,True,"8,581",35
821 W Alamos Ave,93612,Mar-20,65000,2,1.0,884,True,"5,967",59
10024 E Bullard Ave,93619,Mar-20,510000,4,2.0,2031,True,2.09 a,17
835 Purdue Ave,93611,Mar-20,-1,3,2.0,1526,True,"6,534",45
2934 Twain Ave,93611,Mar-20,340000,3,2.0,1703,True,"7,405",17
223 Evergreen Ave,93611,Mar-20,345000,3,1.0,-1,True,"8,276",30
5397 N McCall Ave,93619,Mar-20,620000,4,3.0,2872,True,2.35 a,46
234 W Sierra Ave,93612,Mar-20,440000,4,2.5,2000,True,0.28 a,38
619 W Mitchell Ave,93612,Mar-20,-1,3,1.5,1050,True,0.29 a,60
975 W National Ave,93612,Mar-20,240000,3,2.0,1244,True,"6,120",50
1254 Griffith Ave,93612,Mar-20,240000,3,2.0,1664,True,"6,534",34
1547 Bedford Ave,93611,Mar-20,305000,3,1.75,1360,True,"7,405",25
287 N Bianchi Ave,93612,ar-20,300000,4,3.0,1840,True,"8,030",16
953 N Adler Ave,93611,ar-20,378000,3,2.5,1850,True,"8,772",30
189 W Holland Ave,93612,ar-20,255000,4,2.0,1522,True,"6,677",48
1165 Woodworth Ave,93612,ar-20,339000,4,1.0,-1,True,0.26 a,71
8409 Chickadee Ln,93619,ar-20,446500,3,2.0,1739,True,2.60 a,45
185 N Wathen Ave,93611,ar-20,280000,3,2.0,1314,True,"4,861",18
3915 Harlan Ranch Blvd,93619,ar-20,300000,3,2.75,1372,True,"2,482",12
3068 Magnolia Ave,93611,ar-20,505500,5,3.0,2866,True,-1,2021
3453 Del Monte Ave,93619,ar-20,335000,4,2.5,1945,True,"3,049",2
3587 Luminary Way,93619,ar-20,308000,3,2.0,1344,True,"3,397",6
7861 E Herndon Ave,93619,ar-20,430000,3,3.0,2253,True,1.45 a,60
1662 Houston Ave,93611,ar-20,420000,3,3.0,2133,True,"8,712",18
1374 N Kaweah Ave,93619,ar-20,570000,4,3.0,2496,True,"8,712",4
1016 Lindsay Ln,93619,ar-20,-1,3,2.0,1855,True,-1,2021
3704 Savant Ln,93619,ar-20,294000,3,3.0,1658,True,"2,178",2
964 W Fairmont Ave,93612,ar-20,-1,2,1.0,884,True,"6,185",59
3516 Carmelita Ave,93619,ar-20,315000,3,2.0,1580,True,"4,499",6
1255 Bullard Ave,93612,ar-20,340000,3,1.75,1863,True,"9,718",49
2254 Roberts Ave,93611,ar-20,350000,4,2.0,2016,True,"7,527",28
738 Century Ln,93612,ar-20,369000,5,3.0,2200,True,"4,159",16
2831 Morris Ave,93611,ar-20,387000,4,2.0,2119,True,"10,018",17
607 W Omaha Ave,93619,ar-20,730000,4,3.0,3154,True,0.31 a,19
1838 Cougar Ln,93611,ar-20,247000,2,2.0,1704,True,"3,510",42
607 W Omaha Ave,93619,ar-20,730000,4,3.0,3154,True,0.31 a,19
29786 Thunderbird Rd,93619,ar-20,765000,3,3.0,3468,True,41.06 a,9
428 Burgan Ave,93611,ar-20,318000,3,2.0,1740,True,"7,405",43
623 W Antonio Dr,93612,ar-20,270000,3,2.0,1483,True,"6,899",45
2817 Lincoln Ave,93611,ar-20,430000,4,3.0,2404,True,"10,018",18
2312 Trenton Ave,93619,ar-20,530000,4,3.0,3599,True,"7,736",19
168 W Indianapolis Ave,93612,ar-20,243000,3,1.75,1144,True,"6,677",48
1658 Tollhouse Ln,93611,ar-20,290000,3,2.0,1736,True,"2,082",35
3060 Morris Ave,93619,ar-20,413000,4,3.0,2378,True,"4,957",7
1344 Royalty Way,93619,ar-20,270000,3,2.5,1413,True,"2,134",4
3030 Glacier Ln,93619,ar-20,275000,2,2.5,1470,True,"2,269",5
2879 Poe Ave,93611,ar-20,475000,5,3.0,3443,True,"8,400",16
23224 Granite Creek Ln,93619,Feb-20,118000,3,1.75,2110,True,5.10 a,2021
1795 Barstow Ave,93611,Feb-20,275000,4,2.5,2185,True,0.30 a,41
7931 Chamise Ave,93619,Feb-20,819000,5,3.0,3075,True,2.00 a,15
1709 N Serento Ln,93619,Feb-20,265000,2,2.0,1271,True,"3,049",17
466 Richmond Ave,93619,Feb-20,-1,3,3.25,3154,True,"10,018",17
1193 Spruce Ave,93611,Feb-20,358000,3,2.0,1767,True,"7,840",26
377 Evergreen Ave,93611,Feb-20,330000,3,2.0,2396,True,"8,433",29
1513 Laverne Ave,93611,Feb-20,-1,3,2.0,1705,True,"9,374",42
2692 Fremont Ave,93611,Feb-20,323000,3,2.0,1612,True,"6,446",25
1795 Barstow Ave,93611,Feb-20,275000,4,2.5,2185,True,0.30 a,41
23224 Granite Creek Ln,93619,Feb-20,118000,3,1.75,2110,True,5.10 a,2021
1709 N Serento Ln,93619,Feb-20,265000,2,2.0,1271,True,"3,049",17
5656 E Lebanon Ave,93619,Feb-20,625000,4,3.0,3088,True,2.54 a,40
3008 Wrenwood Ave,93619,Feb-20,480000,5,3.0,2609,True,"9,997",9
2143 Boccioni Ln,93611,Feb-20,-1,3,2.5,1472,True,"1,428",12
2562 Bellaire Way,93611,Feb-20,385000,4,3.0,2293,True,0.25 a,22
1405 Fordham Ave,93611,Feb-20,-1,3,1.75,1594,True,"6,490",45
1775 Purvis Ave,93611,Feb-20,250000,3,1.75,1453,True,"7,004",45
542 W Alamos Ave,93612,Feb-20,345000,5,2.75,2222,True,"6,599",44
3525 Hermosa Ave,93619,Feb-20,515000,4,3.0,2700,True,"9,038",3
5095 N Shockley Ave,93619,Feb-20,-1,3,3.25,3668,True,2.00 a,15
2212 Golden Ave,93611,Feb-20,274500,3,2.0,1323,True,"5,488",20
2526 Applegate Ave,93611,Feb-20,394999,4,3.0,2315,True,"7,501",21
3103 Richert Ave,93619,Feb-20,295000,4,3.0,1888,True,"6,708",8
1026 Lindsay Ln,93619,Feb-20,435000,4,2.75,2034,True,"5,270",2021
1918 Harvard Ave,93612,Feb-20,305000,3,3.0,1905,True,"6,577",56
6684 N Highland Ave,93619,Feb-20,635000,4,3.5,2658,True,8.34 a,35
857 Lemieux Ln,93619,Feb-20,-1,3,2.75,2137,True,"3,267",14
1618 N Piccadilly Ln,93619,Feb-20,500000,4,3.0,3028,True,"7,487",6
3246 Portland Ave,93619,Feb-20,589500,4,3.0,3700,True,"7,927",1
1682 N Ryan Ave,93619,Feb-20,-1,5,3.5,3104,True,"6,446",2021
2870 Claremont Ave,93611,Feb-20,306000,4,2.0,1826,True,"8,102",40
3932 Chessa Ln,93619,Feb-20,280000,3,2.0,1369,True,"4,499",9
1036 Lindsay Ln,93619,Feb-20,467500,4,4.0,2316,True,"5,270",3
1036 Lindsay Ln,93619,Feb-20,467500,4,4.0,2316,True,"5,270",3
380 N Argyle Ave,93612,Feb-20,-1,3,1.75,1210,True,"6,577",20
2870 Claremont Ave,93611,Feb-20,306000,4,2.0,1826,True,"8,102",40
2763 Hornet Ave,93611,Feb-20,439000,7,4.5,3593,True,"6,969",17
2263 Soledad Ave,93619,Feb-20,370000,4,2.5,2244,True,"5,201",4
3487 Brimhall Ln,93619,Feb-20,325000,3,2.0,1559,True,"4,003",3
4043 San Gabriel Ave,93619,Feb-20,340000,4,2.5,2223,True,"3,898",3
603 Rall Ave,93612,Feb-20,252500,3,2.0,1130,True,"5,998",64
1500 Villa Ave #90,93612,Feb-20,37000,2,1.0,960,True,-1,48
1436 Roberts Ave,93611,Feb-20,252000,3,2.0,1307,True,"6,534",46
3187 Fine Ave,93612,Feb-20,255000,3,2.0,1420,True,"9,147",49
1758 N Osmun Ave,93619,Feb-20,455000,3,3.0,2265,True,"6,242",14
1745 Fordham Ave,93611,Feb-20,221500,3,2.0,1427,True,0.33 a,46
1935 Stonebrook Ln,93611,Feb-20,-1,3,2.0,1681,True,"4,922",20
517 W Beverly Dr,93612,Feb-20,222000,3,2.0,1075,True,"6,499",60
1731 Rall Ave,93611,Feb-20,200000,3,2.0,1271,True,"9,120",42
854 McKelvy Ave,93611,Feb-20,340000,3,2.0,1660,True,"7,875",26
28707 Sulphur Springs Rd,93626,Feb-20,295000,4,2.75,1937,True,"7,425",14
2325 Swift Ave,93611,Feb-20,480000,4,3.0,2782,True,0.72 a,44
1560 N Dewitt Ave,93619,Feb-20,706500,4,3.0,3154,True,0.25 a,17
1444 Mosaic Way,93619,Feb-20,300000,3,2.0,1600,True,"2,182",7
1738 N Whitmore Ave,93619,Feb-20,620000,5,3.5,3243,True,"7,581",0
1632 Harvard Ave,93612,Feb-20,240000,3,1.75,1330,True,"6,599",56
1012 Las Rosas Ave,93619,Feb-20,390000,4,2.5,1900,True,"7,840",2021
1384 Royalty Way,93619,Feb-20,268000,3,2.5,1212,True,4.97 a,4
69 Oak Ave,93611,Feb-20,345000,3,2.0,1662,True,"7,405",22
2500 Harvard Ave,93612,Feb-20,270000,4,1.75,1620,True,"6,481",63
1502 Rall Ave,93611,Feb-20,302000,3,2.0,1628,True,"6,499",43
1519 N Rendezvous Way,93619,Feb-20,-1,3,2.25,1578,True,"1,785",7
1075 Aqua Dulce,93619,Feb-20,399500,4,4.0,2303,True,"7,797",0
489 W Santa Ana Ave #1,93612,Feb-20,112000,2,1.0,810,True,740,49
3781 Griffith Ave,93619,Feb-20,413000,4,3.0,2400,True,"9,600",0
2408 Tollhouse Rd,93611,Feb-20,1825000,4,2.25,2294,True,3.65 a,43
5869 N Bethel Ave,93619,Feb-20,600000,6,2.5,3498,True,12.04 a,46
3526 Magnificent Way,93619,Feb-20,260000,3,2.5,1212,True,"2,051",5
1915 Fairmont Ave,93611,Feb-20,560000,5,3.0,3400,True,0.30 a,16
104 Sylmar Ave,93612,Feb-20,350000,3,2.0,2052,True,"9,496",34
2231 Magill Ave,93611,Feb-20,345000,4,2.75,1905,True,"7,562",27
45 San Gabriel Ave,93612,Feb-20,256000,3,2.0,1200,True,13.77 a,60
2601 Donner Ave,93612,Feb-20,225000,3,1.75,960,True,"7,649",60
1487 Jordan Ave,93611,Feb-20,727000,4,4.0,3022,True,"8,751",2021
1076 Carmelita Ave,93619,Feb-20,483000,5,4.0,3243,True,"4,950",0
740 N Terry Ave,93611,Feb-20,415000,5,3.0,2108,True,"9,888",30
6298 E Shepherd Ave,93619,Feb-20,510000,3,1.0,1056,True,5.03 a,59
2529 Whiteash Ave,93619,Feb-20,420000,4,3.0,2848,True,"7,840",14
4108 Chessa Ln,93619,Feb-20,320000,3,2.0,1580,True,"4,647",9
423 W Vermont Ave,93619,Feb-20,430000,3,2.0,1977,True,"7,034",11
6084 N Constellation Ave,93619,Feb-20,377500,3,2.5,1856,True,1.91 a,48
6084 N Constellation Ave,93619,Feb-20,377500,3,2.5,1856,True,1.91 a,48
495 W Antonio Dr,93612,Feb-20,232000,3,2.0,1413,True,"7,056",43
1475 Wrenwood Ave,93611,Feb-20,225000,4,2.0,1252,True,"6,564",46
4073 N Newport Bay,93619,Feb-20,510000,4,3.0,3004,True,"8,890",12
1124 Oak Ave,93611,Feb-20,470000,4,1.0,-1,True,"7,405",26
2275 Fairmont Ave,93611,Feb-20,381500,4,2.75,2130,True,"9,016",23
578 Adler Ave,93612,Feb-20,449000,3,3.0,2210,True,0.27 a,39
3225 Rall Ave,93619,Feb-20,399000,4,2.0,2287,True,"7,954",14
39 W Powers Ave,93619,Feb-20,395000,3,2.0,2031,True,"6,181",14
1536 Tollhouse Ln,93611,Feb-20,245000,3,2.0,1445,True,"1,999",35
615 Rall Ave,93612,Feb-20,220500,3,2.0,1242,True,"6,000",64
2438 Powers Ave,93619,Feb-20,491000,5,3.0,2912,True,"6,847",19
610 W San Gabriel Ave,93612,Feb-20,-1,3,2.0,1350,True,"7,148",54
1052 N Burl Ave,93611,Feb-20,345000,4,2.0,1863,True,"7,522",24
745 W Brittany Ln,93619,Feb-20,-1,4,2.5,1971,True,"3,049",16
1868 N Regent Ln,93619,Feb-20,450000,4,3.0,2257,True,0,6
3548 Significant Way,93619,Feb-20,263000,3,3.0,1212,True,"2,178",5
9077 N Fowler Ave,93619,Feb-20,615000,4,3.0,2800,True,3.00 a,41
802 Hanson Ave,93611,Feb-20,329000,3,2.0,1620,True,"5,998",24
2629 Sunnyside Ave,93611,Feb-20,100000,3,1.75,1428,True,"7,100",43
21698 Tollhouse Rd,93619,Feb-20,240000,4,2.0,2151,True,5.53 a,84
1014 Harvard Ave,93612,Feb-20,241000,3,1.5,1352,True,0.27 a,48
10890 N Armstrong Ave,93619,Feb-20,1200000,3,1.75,1942,True,12.50 a,29
654 W Bedford Ave,93611,Feb-20,-1,3,2.0,1923,True,"7,448",28
1738 N Osmun Ave,93619,Feb-20,380000,3,2.0,1800,True,"6,098",14
3268 Powers Ave,93619,Feb-20,529000,6,4.0,3715,True,"8,751",15
2764 Austin Ave,93611,Feb-20,-1,4,2.25,2106,True,"8,668",20
377 N Amedeo Ln,93611,Feb-20,210000,2,2.0,1140,True,"1,306",12
1352 Joy Dr,93619,Feb-20,260000,3,2.5,1212,True,"2,051",4
1844 Celeste Ave,93611,Feb-20,-1,3,2.0,1734,True,"10,018",32
1627 McKelvy Ave,93611,Feb-20,350000,5,3.0,2262,True,"7,920",28
7777 N Sanders Ave,93619,Feb-20,500000,4,2.25,2506,True,2.39 a,33
3238 Poe Ave,93619,Feb-20,455000,5,4.5,3337,True,"6,298",6
3456 Carmelita Ave,93619,Feb-20,357500,3,2.0,1870,True,"4,948",2021
1612 N Villa Ave,93619,Feb-20,420000,3,2.0,1868,True,"8,624",18
637 W Chennault Ave,93611,eb-20,455000,4,3.0,2807,True,"9,430",26
2125 Lester Ave,93619,eb-20,492000,4,4.0,2914,True,"7,318",17
933 W Pat Ct,93612,eb-20,250000,3,1.75,1601,True,"7,139",52
1508 N Dara Ave,93619,eb-20,267500,3,2.5,1203,True,"1,799",9
3859 Richmond Ave,93619,eb-20,492000,3,2.0,1508,True,"3,200",12
3288 Junipero Ave,93619,eb-20,406780,4,3.0,2399,True,"5,039",2021
2466 Junipero Ave,93619,eb-20,418000,4,3.0,2697,True,"6,499",3
10475 E Lylewood Way,93619,eb-20,425000,5,4.0,3224,True,"7,200",20
10803 E Clearwater Way,93619,eb-20,505000,3,2.25,1497,True,"7,013",19
4030 Trenton Ave,93619,eb-20,334000,4,2.75,1687,True,"2,482",11
4002 Trenton Ave,93619,eb-20,245000,2,2.5,1300,True,"2,482",12
3225 Burl Ave,93611,eb-20,400000,4,3.0,2495,True,"9,692",8
2510 Mustang Dr,93612,eb-20,285000,3,2.5,1400,True,"2,178",2
6387 E Silaxo Rd,93619,eb-20,475000,3,1.75,2248,True,4.98 a,43
26638 Twin Ponds Rd,93619,eb-20,260000,3,1.75,1464,True,2.02 a,41
1447 Morris Ave,93611,eb-20,285000,3,1.75,1440,True,"8,755",39
801 W Alamos Ave,93612,eb-20,262000,3,2.0,1288,True,"6,499",59
109 W Swift Ave,93612,eb-20,250000,3,2.0,1144,True,"7,148",48
922 La Jolla Ave,93619,eb-20,345000,3,2.0,1515,True,"6,655",5
1324 Shirley Ave,93611,eb-20,247952,3,2.0,1414,True,"6,969",21
3450 Hermosa Ave,93619,eb-20,491000,4,3.0,2658,True,"8,457",2
1373 Joy Dr,93619,eb-20,290000,3,2.75,1648,True,"2,051",3
524 W Swift Ave,93612,eb-20,235000,3,2.0,1248,True,"6,825",47
187 N Argyle Ave,93612,eb-20,280000,3,2.0,1234,True,"6,825",32
1994 Applegate Ave,93611,eb-20,436000,4,2.5,2624,True,"7,901",16
1342 Cypress Ave,93611,eb-20,300000,3,3.0,1553,True,0.35 a,33
2622 Blackwood Ave,93619,eb-20,380000,4,2.0,2119,True,"7,919",15
328 W Fallbrook Ave,93611,eb-20,327000,4,2.5,2033,True,"4,874",28
3375 Roberts Ave,93619,eb-20,346000,4,2.0,1766,True,"8,341",5
69 W Powers Ave,93619,Jan-20,-1,3,2.25,2265,True,"6,229",17
5045 N Marjan Ave,Clovis,Jan-20,285000,4,2.0,2300,True,-1,2021
69 W Powers Ave,93619,Jan-20,-1,3,2.25,2265,True,"6,229",17
1480 N Dara Ave,93619,Jan-20,264000,3,2.5,1203,True,"2,278",9
3922 Sussex Ave,93737,Jan-20,453000,3,2.5,2528,True,-1,2021
2220 Sylmar Ave,93612,Jan-20,500000,8,4.0,3424,True,"10,497",43
2163 San Marino Ave,93619,Jan-20,378500,4,2.5,2223,True,"4,425",2
490 McArthur Ave,93611,Jan-20,249500,3,1.75,1373,True,"9,975",43
1622 Oxford Ave,93612,Jan-20,217000,3,2.0,1279,True,"6,534",56
2110 Helm Ave #16,93612,Jan-20,35001,2,1.0,-1,True,-1,36
3842 Hannah Ln,93619,Jan-20,350000,3,2.0,1855,True,"5,000",2
1467 Purvis Ave,93611,Jan-20,-1,3,2.25,1804,True,"7,274",33
1705 Finchwood Ave,93611,Jan-20,344000,3,1.75,1837,True,"8,598",43
126 Pico Ave,93612,Jan-20,247000,3,1.75,1155,True,"6,298",49
3096 Minnewawa Ave,93612,Jan-20,198000,3,2.0,1268,True,"6,298",48
2710 Lind Ave,93612,Jan-20,245000,6,3.0,2800,True,"7,840",40
4097 Bellaire Ave,93737,Jan-20,354500,3,2.0,-1,True,"4,486",1
721 W Fontaine Ln,93619,Jan-20,330000,4,3.0,1730,True,"3,049",16
2993 Ashcroft Ave,93611,Jan-20,445500,4,3.0,2573,True,0.26 a,13
1235 Cindy Ave,93612,Jan-20,238000,3,1.5,1308,True,"6,799",60
708 Whitmore Ave,93619,Jan-20,380000,4,3.0,2379,True,"4,356",8
3474 Brimhall Ln,93619,Jan-20,345000,3,3.0,1933,True,"3,920",3
1906 Alamos Ave,93611,Jan-20,355000,4,2.0,2210,True,"10,402",41
1235 N Minnewawa Ave,93619,Jan-20,-1,3,1.75,2795,True,8.96 a,75
1697 Willow Ave,93612,Jan-20,225000,3,2.0,1760,True,"2,526",39
4118 Trenton Ave,93619,Jan-20,270000,2,2.5,1300,True,"2,482",10
1606 Sussex Ave,93611,Jan-20,250000,3,1.75,1326,True,"7,535",42
1536 Donner Ave,93611,Jan-20,268000,3,2.0,1311,True,"7,562",38
747 W Chennault Ave,93611,Jan-20,295000,3,2.25,1668,True,"9,496",27
